text; class
   دول آكتر ناس نضيفة عرفتهم من ساعة ما جيت اوروبا، محدش فيهم وسخ ولا بضان ولا مستغل ; cyber
   بضان بضان يعني مفيش كلام  ; cyber
   شكلها مباراة حتكون بضان  ; cyber
   شويه بضان ع التايم بقا ; cyber
   بلاش بضان بقه ، مال الرياضة بالأديان؟; cyber
   بضان كل سنه ; cyber
   متبقاش بضان بقى ; cyber
   حتى صحابه عارفين إنه بضان ; cyber
   الميم ده طلعني من بضان الماتش خلاص  ; cyber
   جو بضان وبشر ابضن ; cyber
   حد يقول للولية البضان دي ان هي بضأن و جسمها يقرف الكلب الجربان برضو  ; cyber
   ياعم يلعن دين ام فريقكم ده فريق بضان  ملوش مشجعين و ظهروا انهردا بعد الماتش و بلاستيك  امثالك يا كيمو  كسبانين بجون عرص زيكم  ماشي فالفيردي ابن وسخه و النتيجه غريبه بس مش قدامكم ده انتم الريال ركبتكم و برشلونه ركبتكم في الذهاب بس هنعمل ايه بقي حظوظ ; cyber
   بلاش بضان يا ميسي بقى خلي اللاعيبة العادية يلعبوا مع بعض ماتتدخلش; cyber
   والله يا برشلونه الحكايه مش ناقصه بضان يعني; cyber
   جو الروشنه اللي محتل المجتمع والوسط دا بضان فشخ ، ماشي الروشنه حلوة بس مش بالشكل دا ولا طول الوقت; cyber
   انت بضان نيك اوى ياض  ; cyber
   كل دول ناس بضان ; cyber
   واحد يشتمك و يقولك انت بضان و لما تشتمه باك يقولك طالما شتمت يبقى انت اقل من اني اهلك معاك و حاجة كسم الضحك على كسم الغباء ; cyber
   الناس الى بتعدل لحد ع الكلام دى ناس بضان فشخ; cyber
   بجد يارامز انت بضان اوي ; cyber
   حركة بضان ; cyber
   بضان فشخ  ; cyber
   آنتو عالم بضان وقسما بالله ; cyber
   ده انتوا بضان ; cyber
   راجل بضان اوي ; cyber
   انت بضان من زمان انت هتجيبها فيهم; cyber
   اي حد بيستبدل كلمة السكس أو النيك أو حتى العلاقة الجنسية بكلمة العلاقة الزوجية ده ابن وسخة مصفّي وشخصية بضان; cyber
   العيال اللي بتفضل تقول مبازكرش و هسقط و هشيل دي عيال بضان اوي ياعم احنا ملنا متزاكر او بتتعولق ع دماغ امك ; cyber
   حوار ان رمضان فاضل عليه اقل من اسبوع دة موترني نيك وحاجة بضان فشخ الحقيقة; cyber
   بضان نيك كسم تقل دمك ياعم انا اسفة بس مش بعرف ازين الكلام يعني; cyber
   عشان انتي بضان; cyber
   الناس كلها بضان و مش سالكة; cyber
   القعده العائليه حلوه فشخ يا شباب والله لو اهلك مش بضان يعني; cyber
   دا انتو بضان عليا الحرام من ديني بضان يا جدعان; cyber
   انت ليه بضان  ; cyber
   عرفنا أن انتو فاجرين فشخ وبتتفرجو ع  ممكن كفاية ستوريز وتويتات بضان؟ظظ; cyber
   والله الحلقه لما بتتحرق بتبقي بضان فشخ; cyber
   في بضان ف الجو; cyber
   سؤال هتسيب مصر امتى؟ ده بضان اوي يا جماعة تعالوا نشوف اسئلة بضان تانية نسألها لبعض عشان البضان بيبقى بضان لما تعيد وتزيد فيه; cyber
   كلمة اللي واخد عقلك دي بضان فشخ مش متخيلة نفسي أقولها واضحك بعدها ضحكة صفرا سمجة; cyber
   ظاهره ان البنات تبقي   زى ما تريند ان الولاد تبقي   وكل كلامها يبقي بضان وفشخ وعلوقيه ظاهره بضان فشخ وبلاش تنتشر اكتر من كده عشان مش ناقصه علوقيه; cyber
   جروب الدفعة   بضااااان لا متناهي  مابنطلعش بمعلومة مفيدة  سواء علي الفيس بوك او الوتس أب   حاجة بضان قوي; cyber
   بصراحة يعنى تويتر بقى شغله و بضان وحاجة تقرف والله يا جدعان فى فئة معينه من الناس كدة لما ظهروا و دخلو فى اى حاجة بقت بضان بشكل مش طبيعى; cyber
   الاجانب فرحانين بالحلقه و الحلقه حلوه أصلا و يجى شويه عيال بضان يشتمو فى الحلقه; cyber
   مين الكفره الي عاملين بضان دول; cyber
   كل شخص بيشوفك بشكل معين، واحد شايفك بضان، التاني شايفك دمك خفيف،غيرهم خالص شايفك وسخ، الخ ف متشغلش دماغك ب رأي حد، مش مهم خالص عادي، طالما انت مبسوط ف حياتك ودي حاجه اشك فيها يعني، يبقي كسم اي حد او حاجه تضايقك; cyber
   مدرسه بضان; cyber
   النرجسيين بضان نيك ف التعامل; cyber
   بضان فشخ وابيض والله; cyber
   احنا عايشين في مجتمع بضان وابن ميتين كلب; cyber
   بران دة تحسوه جي معاهم كدة، يادوب سرح شعره بس مش اكتر، بضان فشخ ; cyber
   تقريبا انا الوحيد فمصر اللي شايف عمرو دياب بضان وكل اغاني عمرو دياب بضان فشخ ; cyber
   قسم الجراحة دا بضان ولو فكرت تهبد معاهم ف شفوى سواء  او فاينال بتتحول الأوضة كلها لستاند اب كوميدى وهخ اوسخ من بتاع السلفيين ; cyber
   بت بضان; cyber
   هو يوم بضان وجو بضان وعالم بضان; cyber
   بتبضنيني بصراحة بحسك بضان يعني; cyber
   خلصنا مرقعه خلاص وشمينا النسيم ؟ نروح نشم في بضان الدكاتره بقا في الكليه; cyber
   ارحمنا بقي ياعم بطلو بضان; cyber
   لا ده  يعني بضان  وده يعني خرا; cyber
   يسطا  الموضوع بضان فشخ; cyber
   هما معندهومش بضان بس عنهم القدره يفقعوا بضانا; cyber
   الدنيا بضان; cyber
   العيال دي بضان اووي ليه كده; cyber
   انتو بضان يا جدعان الحلقه امبارح كانت حلوه نيك; cyber
   انت اللي بضان مش حياتك; cyber
   عالم عرر بضان; cyber
   بلا شم نسيم بلا بضان بقي ; cyber
   لا دا راجل بضان كدا ملوش لازمه، مجرد انتقام مش اكتر ; cyber
   بضان ازاي يعني؟; cyber
   بضان نيك، العالم كله بيتفرج عالحلقة اللي بتيجي كل اسبوع والسيزون اللي مستنيينه من سنتين ومش عايزين حد يتكلم عن اي جملة او اي كلمة حتى لو مش حرق؟ طب ماكسمكم اقفلوا النت لحد ماتشوفوا الحلقة أحسن; cyber
   تعيط علي ايه  حلقه بضان; cyber
   هو النت بضان معايا أنا بس ولا في ايه; cyber
   كسم الناس اللي بيبقوا مش قريبين مننا وبيتعاملوا بعشم أوڤريشتموايهزروا بالايديهزروا هزار بضان، اللي هو في ناس ببقى فعلًا عايزة اقولهم انا كنت مستلطفاك وكان في احتمالية اننا نقرب بس طلعت بضان ابن وسخة وغور بقى من هنا ; cyber
   اشكال بنت وسخه بضان والله; cyber
   اغنية بضان ضان ضان ضااا ; cyber
   بس هي  بضان ; cyber
   من كتر م انا مبضون ف انا هشغل ابيوسف بقي بضان ببضان; cyber
   كسم أي حد بيلعب بفكرة الزعل او فاكره تريند او بيتريق علي حد متضايق عشان الوضع بضان و مش ناقصة كسم تفاهة و خفة دم; cyber
   انت بضان فشخ علفكره والله; cyber
   الشعب المصري بضان بطبع دين امه ; cyber
   بيفتح تويتر  يشوف كبشنات خصاا ناس بضان صور نجسه بيفضل فاتح تويتر برضو عادي; cyber
   اعرف شلة كدة متمسكين بمبدأ البضان فى حياتهم ولو مبقتش بضان مش هنعرفك وانت كدة بضان; cyber
   معلش ياصاحبي اصل كل واحد فيهم اختار شكله ولونه معلش ياصاحبي علشان احنا عالم واسخه بناخد بشكل والمظاهر والي بتقول اخد واحد اسمر ليه يعني بروح أهلك دمك تقيل و بضان  وبرده فشخ محدش يطيقق اصلا بلا خرا والي بيقول بكار ياخرابي علي العسل الي بينزل من ميتين امك ; cyber
   ازاي تربط فكرة بضان زي فكرة مذيع الشارع بفكرة ابضن زي فكرة الفيديوهات اللي مسمينها فيديوهات هادفة بتاعة احمد حسن والناس الخرا دول محدش يفتكر انهم بيتنمروا فعلا الموضوع فيك عشان يجيب فيوز ; cyber
